id,城市,岗位,薪资,年限,学历要求,公司名称,公司类型,公司规模,创建时间
5578,广州,大数据开发,22.5,3.0,本科,广州博控,大数据,299,2024-03-17 01:00:00
5579,广州,大数据开发,20.5,5.0,本科,艾瑞数智,互联网,5499,2024-09-28 10:00:00
5580,广州,大数据开发,16.5,5.0,本科,洋飒科技,互联网,299,2024-08-05 14:00:00
5581,广州,大数据开发,30.0,3.0,本科,因湃电池科技有限公司,其他新能源,749,2024-12-09 11:00:00
5582,广州,大数据开发,30.0,5.0,硕士,某中型国有互联网金融公司,互联网金融,299,2024-05-24 15:00:00
5583,广州,大数据开发,11.0,1.0,大专,华胜连锁专修,汽车研发/制造,5499,2024-09-28 19:00:00
5584,广州,大数据开发,21.0,0.0,本科,华为技术有限公司,计算机软件,10000,2024-12-15 15:00:00
5585,广州,大数据开发,8.5,0.0,硕士,广州科技职业技术大学,学校/学历教育,10000,2024-03-21 09:00:00
5586,广州,大数据开发,25.0,3.0,本科,某大型知名计算机软件公司,计算机软件,10000,2024-12-05 10:00:00
5587,广州,大数据开发,40.0,5.0,本科,某大型通信/网络设备上市公司,通信/网络设备,10000,2024-04-19 11:00:00
5588,广州,大数据开发,27.5,3.0,硕士,某大型运营商公司,运营商/增值服务,299,2024-03-30 11:00:00
5589,广州,大数据开发,7.0,1.0,本科,赛思软件,计算机软件,299,2024-05-13 11:00:00
5590,广州,大数据开发,32.5,0.0,本科,北京海量数据,大数据,749,2024-07-01 11:00:00
5591,广州,大数据开发,30.0,3.0,本科,钛动科技,互联网,749,2024-10-31 12:00:00
5592,广州,大数据开发,20.0,3.0,本科,睿信天和,计算机软件,299,2024-01-27 14:00:00
5593,广州,大数据开发,37.5,0.0,本科,某知名通信公司,通信/网络设备,5499,2024-12-25 10:00:00
5594,广州,大数据开发,42.5,10.0,本科,北京某大型医疗健康公司,医疗健康,5499,2024-10-16 15:00:00
5595,广州,大数据开发,16.0,3.0,本科,民贷天下,互联网,299,2024-07-05 08:00:00
5596,广州,大数据开发,30.0,3.0,硕士,某大型运营商公司,运营商/增值服务,299,2024-02-20 16:00:00
5597,广州,大数据开发,16.5,5.0,本科,行致科技,互联网,299,2024-10-15 17:00:00
5598,广州,大数据开发,37.5,0.0,大专,北京字节跳动,互联网,10000,2024-06-21 16:00:00
5599,广州,大数据开发,30.0,0.0,本科,某知名互联网上市公司,互联网,5499,2024-09-15 15:00:00
5600,广州,大数据开发,14.0,3.0,大专,智有盈,其他专业服务,59,2024-08-11 17:00:00
5601,广州,大数据开发,27.5,5.0,本科,某大型移动互联网公司,移动互联网,299,2024-09-05 10:00:00
5602,广州,大数据开发,22.5,3.0,本科,惟客数据,大数据,299,2024-11-13 14:00:00
5603,广州,大数据开发,14.5,5.0,本科,海南钦诚,计算机软件,5499,2024-07-04 15:00:00
5604,广州,大数据开发,12.5,3.0,本科,睿德信,计算机服务,59,2024-04-12 15:00:00
5605,广州,大数据开发,11.5,3.0,本科,广州荷德曼农业科技,其他行业,299,2024-01-01 15:00:00
5606,广州,大数据开发,27.5,5.0,本科,万孚生物,医疗健康,5499,2024-06-24 11:00:00
5607,广州,大数据开发,35.0,0.0,本科,腾讯,互联网,10000,2024-03-03 10:00:00
5608,广州,大数据开发,22.5,3.0,本科,绿瘦健康产业集团,互联网,5499,2024-03-24 17:00:00
5609,广州,大数据开发,22.5,5.0,本科,越创智数信息科技,房地产开发经营,299,2024-08-21 14:00:00
5610,广州,大数据开发,17.5,5.0,本科,星睿数智,大数据,59,2024-05-10 19:00:00
5611,广州,大数据开发,32.5,3.0,本科,某大型医疗健康公司,医疗健康,5499,2024-06-07 15:00:00
5612,广州,大数据开发,22.5,3.0,本科,苏铁信息技术有限公司,互联网金融,59,2024-09-01 18:00:00
5613,广州,大数据开发,27.5,3.0,本科,东风日产,汽车研发/制造,5499,2024-05-07 15:00:00
5614,广州,大数据开发,14.5,5.0,本科,向蜜鸟科技,互联网,299,2024-06-19 15:00:00
5615,广州,大数据开发,4.5,0.0,大专,网润贸易,批发/零售,10,2024-04-28 19:00:00
5616,广州,大数据开发,11.5,1.0,大专,广州极数科技有限公司,互联网,299,2024-03-19 10:00:00
5617,广州,大数据开发,12.5,1.0,本科,酷乐科技,大数据,10,2024-06-14 08:00:00
5618,广州,大数据开发,20.0,1.0,本科,某大型环保公司,环保,299,2024-05-01 12:00:00
5619,广州,大数据开发,27.5,3.0,本科,某大型移动互联网公司,移动互联网,5499,2024-09-26 13:00:00
5620,广州,大数据开发,45.0,0.0,本科,某大型电子商务公司,电子商务,5499,2024-04-17 12:00:00
5621,广州,大数据开发,32.5,0.0,本科,上海从鲸信息技术,互联网,749,2024-05-13 12:00:00
5622,广州,大数据开发,25.5,3.0,本科,神州泰岳,计算机软件,5499,2024-10-18 15:00:00
5623,广州,大数据开发,70.0,5.0,本科,某大型计算机服务公司,计算机服务,749,2024-11-29 08:00:00
5624,广州,大数据开发,22.5,3.0,本科,对接信息科技,人力资源服务,59,2024-05-12 18:00:00
5625,广州,大数据开发,16.5,5.0,本科,浩鲸科技,通信/网络设备,10000,2024-08-20 14:00:00
5626,广州,大数据开发,85.0,5.0,本科,某大型工程机械制造上市公司,电子商务,10000,2024-12-25 15:00:00
5627,广州,大数据开发,20.0,3.0,本科,白驹科技,社交网络与媒体,299,2024-05-04 12:00:00
5628,广州,大数据开发,17.5,5.0,本科,睿数科技,计算机软件,10,2024-11-05 11:00:00
5629,广州,大数据开发,30.0,1.0,本科,文远知行,人工智能,5499,2024-03-13 15:00:00
5630,广州,大数据开发,30.0,0.0,本科,华为技术有限公司,计算机软件,10000,2024-01-09 18:00:00
5631,广州,大数据开发,25.0,5.0,本科,某大型国际银行上市公司,银行,5499,2024-06-10 08:00:00
5632,广州,大数据开发,85.0,10.0,本科,某社交网络与媒体公司,社交网络与媒体,59,2024-08-12 11:00:00
5633,广州,大数据开发,14.0,3.0,本科,中科软,计算机软件,10000,2024-03-29 15:00:00
5634,广州,大数据开发,20.0,3.0,本科,瀚世,计算机软件,299,2024-04-19 14:00:00
5635,广州,大数据开发,14.5,3.0,本科,软通动力,计算机软件,10000,2024-04-07 10:00:00
5636,广州,大数据开发,25.0,1.0,本科,世家教育,培训/辅导机构,59,2024-09-15 08:00:00
5637,广州,大数据开发,23.0,5.0,本科,瞬优智慧,计算机服务,10,2024-12-23 15:00:00
5638,广州,大数据开发,35.0,5.0,本科,广州某大型已上市家具公司,家具/家居,5499,2024-07-24 10:00:00
5639,广州,大数据开发,27.5,5.0,本科,思迈特软件,计算机软件,749,2024-08-07 10:00:00
5640,广州,大数据开发,9.0,3.0,本科,九图信息科技,计算机软件,299,2024-03-12 09:00:00
5641,广州,大数据开发,50.0,5.0,本科,某大型运营商/增值服务公司,运营商/增值服务,5499,2024-12-07 18:00:00
5642,广州,大数据开发,52.5,10.0,本科,树根互联股份有限公司,大数据,5499,2024-08-18 09:00:00
5643,广州,大数据开发,45.0,5.0,本科,某大型知名通信上市公司,通信/网络设备,10000,2024-11-20 11:00:00
5644,广州,大数据开发,30.0,5.0,硕士,某中型国有互联网金融公司,互联网金融,299,2024-11-03 14:00:00
5645,广州,大数据开发,15.0,3.0,本科,源汇通,互联网,59,2024-10-01 10:00:00
5646,广州,大数据开发,52.5,10.0,本科,某中型互联网OTO平台国企公司,互联网,299,2024-03-06 13:00:00
5647,广州,大数据开发,17.5,3.0,本科,中思拓,大数据,59,2024-01-12 19:00:00
5648,广州,大数据开发,22.5,3.0,本科,信通安盟,计算机软件,299,2024-08-25 11:00:00
5649,广州,大数据开发,15.0,3.0,本科,Veeking,移动互联网,59,2024-09-13 11:00:00
5650,广州,大数据开发,15.5,5.0,本科,融和科技,计算机软件,299,2024-08-21 10:00:00
5651,广州,大数据开发,42.5,3.0,硕士,朱雀,移动互联网,59,2024-10-06 13:00:00
5652,广州,大数据开发,11.5,3.0,本科,朗新科技股份有限...,计算机软件,5499,2024-08-14 09:00:00
5653,广州,大数据开发,15.0,5.0,本科,天维信息,计算机软件,749,2024-12-20 08:00:00
5654,广州,大数据开发,15.5,3.0,大专,杭州真至数智科技公司,计算机服务,299,2024-05-04 14:00:00
5655,广州,大数据开发,35.0,5.0,本科,某知名上市集团公司,移动互联网,5499,2024-03-09 11:00:00
5656,广州,大数据开发,75.0,5.0,硕士,某大型互联网平台公司,互联网,5499,2024-09-28 18:00:00
5657,广州,大数据开发,75.0,5.0,硕士,某大型互联网公司,互联网,299,2024-05-05 12:00:00
5658,广州,大数据开发,65.0,5.0,本科,某大型游戏公司,游戏,5499,2024-05-04 06:00:00
5659,广州,大数据开发,37.5,5.0,本科,某500强上市公司,互联网,5499,2024-07-03 11:00:00
5660,广州,大数据开发,30.0,5.0,本科,YY,互联网,5499,2024-10-23 10:00:00
5661,广州,大数据开发,37.5,0.0,学历不限,字节跳动,互联网,10000,2024-12-19 10:00:00
5662,广州,大数据开发,37.5,5.0,本科,畅读,社交网络与媒体,299,2024-12-28 03:00:00
5663,广州,大数据开发,7.5,1.0,本科,北京纬创,计算机软件,5499,2024-09-26 14:00:00
5664,广州,大数据开发,30.0,3.0,本科,某大型知名证券上市公司,证券/期货,10000,2024-08-13 11:00:00
5665,广州,大数据开发,21.0,5.0,本科,某大型通信/网络设备上市公司,通信/网络设备,10000,2024-11-12 09:00:00
5666,广州,大数据开发,12.5,1.0,本科,广州尚科,大数据,59,2024-09-15 13:00:00
5667,广州,大数据开发,20.5,1.0,本科,朋友街,移动互联网,10,2024-05-07 15:00:00
5668,广州,大数据开发,17.0,3.0,本科,华邦建投集团,工程施工,5499,2024-01-14 10:00:00
5669,广州,大数据开发,31.5,5.0,硕士,联通广州软件研究院,运营商/增值服务,299,2024-01-01 10:00:00
5670,广州,大数据开发,45.0,5.0,硕士,某500强上市公司,计算机软件,10000,2024-06-23 12:00:00
5671,广州,大数据开发,18.0,3.0,本科,赛意信息,计算机软件,10000,2024-07-23 15:00:00
5672,广州,大数据开发,20.0,3.0,本科,中国电信亿迅科技,移动互联网,5499,2024-05-13 15:00:00
5673,广州,大数据开发,14.0,3.0,本科,广东邮政速递物流,快递,10000,2024-05-05 17:00:00
5674,广州,大数据开发,13.5,1.0,本科,云顶文化传媒,广告/公关/会展,299,2024-08-08 09:00:00
5675,广州,大数据开发,20.0,3.0,本科,中大咨询,咨询,749,2024-12-22 21:00:00
5676,广州,大数据开发,11.5,1.0,本科,德勤,咨询,10000,2024-03-18 10:00:00
5677,广州,大数据开发,45.0,5.0,本科,某大型通信网络设备上市公司,通信/网络设备,10000,2024-08-18 09:00:00
5678,广州,大数据开发,7.0,3.0,本科,广州脊地健康管理,其他生活服务,299,2024-08-02 11:00:00
5679,广州,大数据开发,16.0,3.0,本科,海致星图,计算机软件,749,2024-11-26 14:00:00
5680,广州,大数据开发,25.5,5.0,本科,某知名大型企业服务公司,企业服务,5499,2024-12-29 23:00:00
5681,广州,大数据开发,27.5,3.0,本科,贝斯平数据,计算机软件,59,2024-03-31 11:00:00
5682,广州,大数据开发,47.5,5.0,本科,某大型银行公司,银行,5499,2024-08-14 12:00:00
5683,广州,大数据开发,20.0,3.0,本科,天溯信息,计算机软件,10,2024-12-17 11:00:00
5684,广州,大数据开发,40.0,0.0,本科,某大型知名汽车研发上市公司,汽车研发/制造,10000,2024-12-25 10:00:00
5685,广州,大数据开发,24.5,3.0,硕士,北京某大型通信/网络设备上市公司,通信/网络设备,10000,2024-04-19 14:00:00
5686,广州,大数据开发,20.0,0.0,硕士,广发基金,基金,749,2024-07-25 18:00:00
5687,广州,大数据开发,30.0,3.0,本科,阿里巴巴集团,互联网,10000,2024-10-26 05:00:00
5688,广州,大数据开发,30.0,5.0,本科,阿里云,互联网,10000,2024-05-31 08:00:00
5689,广州,大数据开发,30.0,3.0,硕士,某大型通信公司,通信/网络设备,299,2024-12-13 14:00:00
5690,广州,大数据开发,14.5,3.0,本科,开科唯识,计算机软件,5499,2024-01-14 09:00:00
5691,广州,大数据开发,15.5,3.0,本科,Xsignal 奇异因子,大数据,299,2024-07-11 15:00:00
5692,广州,大数据开发,32.5,5.0,本科,某知名投资公司,投资/融资,5499,2024-10-04 19:00:00
5693,广州,大数据开发,17.5,3.0,本科,数小智,计算机软件,10,2024-09-16 14:00:00
5694,广州,大数据开发,14.5,3.0,本科,京北方,互联网金融,10000,2024-05-05 15:00:00
5695,广州,大数据开发,24.0,5.0,大专,信雅达三佳,计算机软件,299,2024-10-23 14:00:00
5696,广州,大数据开发,30.0,5.0,本科,咖呗乐,批发/零售,299,2024-04-22 16:00:00
5697,广州,大数据开发,25.0,5.0,大专,英都科技,人力资源服务,749,2024-05-26 09:00:00
5698,广州,大数据开发,20.0,3.0,本科,某大型已上市互联网游戏直播平台公司,互联网,5499,2024-05-06 09:00:00
5699,深圳,大数据开发,55.0,5.0,本科,腾讯,互联网,10000,2024-08-20 14:00:00
5700,深圳,大数据开发,25.5,0.0,本科,某中型计算机软件公司,计算机软件,299,2024-10-20 12:00:00
5701,深圳,大数据开发,13.5,1.0,本科,杭州运筹数据科技,计算机软件,59,2024-05-26 22:00:00
5702,深圳,大数据开发,26.5,1.0,本科,平安科技,互联网,10000,2024-01-15 14:00:00
5703,深圳,大数据开发,22.5,0.0,本科,某500强上市公司,计算机软件,10000,2024-05-01 11:00:00
5704,深圳,大数据开发,50.0,3.0,本科,vivo,互联网,10000,2024-06-10 10:00:00
5705,深圳,大数据开发,37.5,3.0,本科,某中型银行上市公司,银行,749,2024-05-19 00:00:00
5706,深圳,大数据开发,25.0,1.0,本科,怡翔科技,互联网,299,2024-05-04 14:00:00
5707,深圳,大数据开发,14.5,1.0,大专,壹诺恒,计算机服务,59,2024-04-20 12:00:00
5708,深圳,大数据开发,27.5,5.0,大专,跨越速运集团有限公司,物流/仓储,10000,2024-09-29 18:00:00
5709,深圳,大数据开发,22.5,1.0,本科,华为技术有限公司,计算机软件,10000,2024-10-19 16:00:00
5710,深圳,大数据开发,17.5,3.0,大专,新致软件,计算机软件,5499,2024-11-12 15:00:00
5711,深圳,大数据开发,12.5,3.0,本科,合肥英泽信息科技,计算机软件,299,2024-09-12 14:00:00
5712,深圳,大数据开发,35.0,0.0,本科,北京字节跳动,互联网,10000,2024-09-30 14:00:00
5713,深圳,大数据开发,11.5,5.0,本科,鹏鼎控股,通信/网络设备,10000,2024-08-27 08:00:00
5714,深圳,大数据开发,30.0,3.0,本科,启工数据,互联网金融,299,2024-03-08 12:00:00
5715,深圳,大数据开发,22.5,3.0,本科,鼎慧大数据,计算机软件,10,2024-02-14 12:00:00
5716,深圳,大数据开发,55.0,5.0,本科,嘉程科技,互联网,299,2024-05-14 11:00:00
5717,深圳,大数据开发,30.0,3.0,本科,某知名大型计算机软件公司,计算机软件,10000,2024-10-16 09:00:00
5718,深圳,大数据开发,20.0,0.0,本科,华为,计算机软件,10000,2024-04-29 15:00:00
5719,深圳,大数据开发,32.5,3.0,硕士,某大型计算机软件公司,计算机软件,749,2024-04-11 10:00:00
5720,深圳,大数据开发,22.5,0.0,本科,华为云计算,计算机服务,10000,2024-02-11 11:00:00
5721,深圳,大数据开发,10.5,3.0,本科,上海海万信息科技,互联网,5499,2024-04-05 14:00:00
5722,深圳,大数据开发,50.0,3.0,本科,某大型高新技术移动储能解决方案公司,电子/半导体/集成电路,5499,2024-10-04 12:00:00
5723,深圳,大数据开发,55.0,5.0,本科,某大型快递公司,快递,10000,2024-09-07 17:00:00
5724,深圳,大数据开发,40.0,3.0,本科,某人力资源服务公司,人力资源服务,10,2024-12-17 10:00:00
5725,深圳,大数据开发,45.0,3.0,本科,某大型汽车研发公司,汽车研发/制造,749,2024-12-15 12:00:00
5726,深圳,大数据开发,15.5,3.0,本科,全邦,仪器仪表/工业自动化,10,2024-04-15 09:00:00
5727,深圳,大数据开发,16.0,5.0,学历不限,建广数科,计算机软件,5499,2024-07-01 15:00:00
5728,深圳,大数据开发,15.5,5.0,本科,武汉佰钧成技术,计算机软件,5499,2024-06-27 14:00:00
5729,深圳,大数据开发,18.0,3.0,学历不限,滴普科技,计算机软件,749,2024-04-08 14:00:00
5730,深圳,大数据开发,18.0,3.0,本科,柘阳,企业服务,59,2024-03-22 09:00:00
5731,深圳,大数据开发,30.0,5.0,本科,TCL新技术有限公司,家具/家电/家居,5499,2024-08-12 11:00:00
5732,深圳,大数据开发,17.0,5.0,本科,顶尖传诚科技有限公司,互联网,299,2024-04-05 19:00:00
5733,深圳,大数据开发,30.0,3.0,本科,建信金科,银行,5499,2024-05-17 10:00:00
5734,深圳,大数据开发,30.0,5.0,本科,星巴克,生活服务(O2O),10000,2024-10-25 11:00:00
5735,深圳,大数据开发,27.5,0.0,本科,某大型计算机软件公司,计算机软件,10000,2024-04-05 09:00:00
5736,深圳,大数据开发,25.0,3.0,本科,某大型上市银行公司,银行,10000,2024-11-02 09:00:00
5737,深圳,大数据开发,50.0,5.0,本科,某大型批发公司,批发/零售,299,2024-06-10 09:00:00
5738,深圳,大数据开发,12.0,3.0,本科,诚迈科技,互联网,5499,2024-09-09 08:00:00
5739,深圳,大数据开发,60.0,0.0,本科,某国内知名互联网金融公司,电子商务,10000,2024-12-08 13:00:00
5740,深圳,大数据开发,60.0,5.0,本科,万兴科技,计算机软件,5499,2024-05-06 17:00:00
5741,深圳,大数据开发,34.0,5.0,本科,喜茶,食品/饮料/烟酒,10000,2024-09-16 14:00:00
5742,深圳,大数据开发,17.5,3.0,本科,云积分科技,互联网,299,2024-08-09 12:00:00
5743,深圳,大数据开发,22.5,3.0,大专,纵维立方科技,智能硬件/消费电子,749,2024-10-25 11:00:00
5744,深圳,大数据开发,12.5,5.0,本科,中软国际,计算机软件,10000,2024-03-25 08:00:00
5745,深圳,大数据开发,24.0,3.0,本科,深圳碳云智能,医疗健康,299,2024-09-02 17:00:00
5746,深圳,大数据开发,7.0,0.0,大专,嘉宝时代,电子商务,10,2024-07-06 15:00:00
5747,深圳,大数据开发,45.0,0.0,学历不限,今日头条,互联网,10000,2024-08-06 09:00:00
